date,year,month,year_month,day_of_week,plaza_id_raw,facility_id,facility_code,facility_name,facility_type,direction,direction_label,ezpass_vehicles,vtoll_vehicles,total_vehicles,ezpass_share_pct,congestion_period,latitude,longitude
2024-03-20,2024,3,2024-03,Wednesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,39565,6091,45656,86.66,Before congestion pricing,40.7423,-73.9642
2024-03-20,2024,3,2024-03,Wednesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,33629,4517,38146,88.16,Before congestion pricing,40.7423,-73.9642
2024-03-19,2024,3,2024-03,Tuesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,39523,6251,45774,86.34,Before congestion pricing,40.7423,-73.9642
2024-03-19,2024,3,2024-03,Tuesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,31566,4487,36053,87.55,Before congestion pricing,40.7423,-73.9642
2024-03-18,2024,3,2024-03,Monday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,39489,5753,45242,87.28,Before congestion pricing,40.7423,-73.9642
2024-03-18,2024,3,2024-03,Monday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,30262,4235,34497,87.72,Before congestion pricing,40.7423,-73.9642
2024-03-17,2024,3,2024-03,Sunday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,37594,5745,43339,86.74,Before congestion pricing,40.7423,-73.9642
2024-03-17,2024,3,2024-03,Sunday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,32545,4829,37374,87.08,Before congestion pricing,40.7423,-73.9642
2024-03-16,2024,3,2024-03,Saturday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,38295,6522,44817,85.45,Before congestion pricing,40.7423,-73.9642
2024-03-16,2024,3,2024-03,Saturday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,33459,4975,38434,87.06,Before congestion pricing,40.7423,-73.9642
2024-03-15,2024,3,2024-03,Friday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,42555,7080,49635,85.74,Before congestion pricing,40.7423,-73.9642
2024-03-15,2024,3,2024-03,Friday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,36277,5204,41481,87.45,Before congestion pricing,40.7423,-73.9642
2024-03-14,2024,3,2024-03,Thursday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,42151,6798,48949,86.11,Before congestion pricing,40.7423,-73.9642
2024-03-14,2024,3,2024-03,Thursday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,35174,4735,39909,88.14,Before congestion pricing,40.7423,-73.9642
2024-03-13,2024,3,2024-03,Wednesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,40473,6349,46822,86.44,Before congestion pricing,40.7423,-73.9642
2024-03-13,2024,3,2024-03,Wednesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,33375,4896,38271,87.21,Before congestion pricing,40.7423,-73.9642
2024-03-12,2024,3,2024-03,Tuesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,40318,6586,46904,85.96,Before congestion pricing,40.7423,-73.9642
2024-03-12,2024,3,2024-03,Tuesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,31308,4735,36043,86.86,Before congestion pricing,40.7423,-73.9642
2024-03-11,2024,3,2024-03,Monday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,40025,5855,45880,87.24,Before congestion pricing,40.7423,-73.9642
2024-03-11,2024,3,2024-03,Monday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,30168,4431,34599,87.19,Before congestion pricing,40.7423,-73.9642
2024-03-10,2024,3,2024-03,Sunday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,33600,4963,38563,87.13,Before congestion pricing,40.7423,-73.9642
2024-03-10,2024,3,2024-03,Sunday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,29805,4217,34022,87.61,Before congestion pricing,40.7423,-73.9642
2024-03-09,2024,3,2024-03,Saturday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,37409,6094,43503,85.99,Before congestion pricing,40.7423,-73.9642
2024-03-09,2024,3,2024-03,Saturday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,31500,4769,36269,86.85,Before congestion pricing,40.7423,-73.9642
2024-03-08,2024,3,2024-03,Friday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,42624,7244,49868,85.47,Before congestion pricing,40.7423,-73.9642
2024-03-08,2024,3,2024-03,Friday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,33623,4978,38601,87.1,Before congestion pricing,40.7423,-73.9642
2024-03-07,2024,3,2024-03,Thursday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,39799,6327,46126,86.28,Before congestion pricing,40.7423,-73.9642
2024-03-07,2024,3,2024-03,Thursday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,36043,4662,40705,88.55,Before congestion pricing,40.7423,-73.9642
2024-03-06,2024,3,2024-03,Wednesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,39910,6070,45980,86.8,Before congestion pricing,40.7423,-73.9642
2024-03-06,2024,3,2024-03,Wednesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,33965,4510,38475,88.28,Before congestion pricing,40.7423,-73.9642
2024-03-05,2024,3,2024-03,Tuesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,38072,5797,43869,86.79,Before congestion pricing,40.7423,-73.9642
2024-03-05,2024,3,2024-03,Tuesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,31100,4364,35464,87.69,Before congestion pricing,40.7423,-73.9642
2024-03-04,2024,3,2024-03,Monday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,39396,5841,45237,87.09,Before congestion pricing,40.7423,-73.9642
2024-03-04,2024,3,2024-03,Monday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,30394,4621,35015,86.8,Before congestion pricing,40.7423,-73.9642
2024-03-03,2024,3,2024-03,Sunday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,34072,5442,39514,86.23,Before congestion pricing,40.7423,-73.9642
2024-03-03,2024,3,2024-03,Sunday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,32227,5231,37458,86.04,Before congestion pricing,40.7423,-73.9642
2024-03-02,2024,3,2024-03,Saturday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,35906,5881,41787,85.93,Before congestion pricing,40.7423,-73.9642
2024-03-02,2024,3,2024-03,Saturday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,30464,4526,34990,87.06,Before congestion pricing,40.7423,-73.9642
2024-03-01,2024,3,2024-03,Friday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,41356,6925,48281,85.66,Before congestion pricing,40.7423,-73.9642
2024-03-01,2024,3,2024-03,Friday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,33987,5039,39026,87.09,Before congestion pricing,40.7423,-73.9642
2024-02-29,2024,2,2024-02,Thursday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,42062,6714,48776,86.24,Before congestion pricing,40.7423,-73.9642
2024-02-29,2024,2,2024-02,Thursday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,35624,4888,40512,87.93,Before congestion pricing,40.7423,-73.9642
2024-02-28,2024,2,2024-02,Wednesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,39813,6122,45935,86.67,Before congestion pricing,40.7423,-73.9642
2024-02-28,2024,2,2024-02,Wednesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,33071,4457,37528,88.12,Before congestion pricing,40.7423,-73.9642
2024-02-27,2024,2,2024-02,Tuesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,38977,6157,45134,86.36,Before congestion pricing,40.7423,-73.9642
2024-02-27,2024,2,2024-02,Tuesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,31628,4652,36280,87.18,Before congestion pricing,40.7423,-73.9642
2024-02-26,2024,2,2024-02,Monday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,37826,5860,43686,86.59,Before congestion pricing,40.7423,-73.9642
2024-02-26,2024,2,2024-02,Monday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,28221,4472,32693,86.32,Before congestion pricing,40.7423,-73.9642
2024-02-25,2024,2,2024-02,Sunday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,33087,5229,38316,86.35,Before congestion pricing,40.7423,-73.9642
2024-02-25,2024,2,2024-02,Sunday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,32939,5280,38219,86.18,Before congestion pricing,40.7423,-73.9642
2024-02-24,2024,2,2024-02,Saturday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,34910,6248,41158,84.82,Before congestion pricing,40.7423,-73.9642
2024-02-24,2024,2,2024-02,Saturday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,31115,4844,35959,86.53,Before congestion pricing,40.7423,-73.9642
2024-02-23,2024,2,2024-02,Friday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,39913,6682,46595,85.66,Before congestion pricing,40.7423,-73.9642
2024-02-23,2024,2,2024-02,Friday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,34022,4985,39007,87.22,Before congestion pricing,40.7423,-73.9642
2024-02-22,2024,2,2024-02,Thursday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,40371,6482,46853,86.17,Before congestion pricing,40.7423,-73.9642
2024-02-22,2024,2,2024-02,Thursday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,35033,4891,39924,87.75,Before congestion pricing,40.7423,-73.9642
2024-02-21,2024,2,2024-02,Wednesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,36415,5732,42147,86.4,Before congestion pricing,40.7423,-73.9642
2024-02-21,2024,2,2024-02,Wednesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,31953,4560,36513,87.51,Before congestion pricing,40.7423,-73.9642
2024-02-20,2024,2,2024-02,Tuesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,38469,6056,44525,86.4,Before congestion pricing,40.7423,-73.9642
2024-02-20,2024,2,2024-02,Tuesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,31821,4834,36655,86.81,Before congestion pricing,40.7423,-73.9642
2024-02-19,2024,2,2024-02,Monday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,35170,5206,40376,87.11,Before congestion pricing,40.7423,-73.9642
2024-02-19,2024,2,2024-02,Monday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,28148,4207,32355,87.0,Before congestion pricing,40.7423,-73.9642
2024-02-18,2024,2,2024-02,Sunday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,31728,5333,37061,85.61,Before congestion pricing,40.7423,-73.9642
2024-02-18,2024,2,2024-02,Sunday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,31594,5139,36733,86.01,Before congestion pricing,40.7423,-73.9642
2024-02-17,2024,2,2024-02,Saturday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,33478,5901,39379,85.01,Before congestion pricing,40.7423,-73.9642
2024-02-17,2024,2,2024-02,Saturday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,30240,4751,34991,86.42,Before congestion pricing,40.7423,-73.9642
2024-02-16,2024,2,2024-02,Friday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,42470,7187,49657,85.53,Before congestion pricing,40.7423,-73.9642
2024-02-16,2024,2,2024-02,Friday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,34412,5177,39589,86.92,Before congestion pricing,40.7423,-73.9642
2024-02-15,2024,2,2024-02,Thursday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,40664,6579,47243,86.07,Before congestion pricing,40.7423,-73.9642
2024-02-15,2024,2,2024-02,Thursday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,35400,5224,40624,87.14,Before congestion pricing,40.7423,-73.9642
2024-02-14,2024,2,2024-02,Wednesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,40200,7114,47314,84.96,Before congestion pricing,40.7423,-73.9642
2024-02-14,2024,2,2024-02,Wednesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,33737,5258,38995,86.52,Before congestion pricing,40.7423,-73.9642
2024-02-13,2024,2,2024-02,Tuesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,22450,3655,26105,86.0,Before congestion pricing,40.7423,-73.9642
2024-02-13,2024,2,2024-02,Tuesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,20796,2984,23780,87.45,Before congestion pricing,40.7423,-73.9642
2024-02-12,2024,2,2024-02,Monday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,37060,5580,42640,86.91,Before congestion pricing,40.7423,-73.9642
2024-02-12,2024,2,2024-02,Monday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,30904,4534,35438,87.21,Before congestion pricing,40.7423,-73.9642
2024-02-11,2024,2,2024-02,Sunday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,31638,4818,36456,86.78,Before congestion pricing,40.7423,-73.9642
2024-02-11,2024,2,2024-02,Sunday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,30039,4577,34616,86.78,Before congestion pricing,40.7423,-73.9642
2024-02-10,2024,2,2024-02,Saturday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,37597,6766,44363,84.75,Before congestion pricing,40.7423,-73.9642
2024-02-10,2024,2,2024-02,Saturday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,30868,4977,35845,86.12,Before congestion pricing,40.7423,-73.9642
2024-02-09,2024,2,2024-02,Friday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,41855,6690,48545,86.22,Before congestion pricing,40.7423,-73.9642
2024-02-09,2024,2,2024-02,Friday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,34488,5074,39562,87.17,Before congestion pricing,40.7423,-73.9642
2024-02-08,2024,2,2024-02,Thursday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,42199,6653,48852,86.38,Before congestion pricing,40.7423,-73.9642
2024-02-08,2024,2,2024-02,Thursday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,36081,4892,40973,88.06,Before congestion pricing,40.7423,-73.9642
2024-02-07,2024,2,2024-02,Wednesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,39091,6229,45320,86.26,Before congestion pricing,40.7423,-73.9642
2024-02-07,2024,2,2024-02,Wednesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,32199,4603,36802,87.49,Before congestion pricing,40.7423,-73.9642
2024-02-06,2024,2,2024-02,Tuesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,37515,5895,43410,86.42,Before congestion pricing,40.7423,-73.9642
2024-02-06,2024,2,2024-02,Tuesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,31322,4510,35832,87.41,Before congestion pricing,40.7423,-73.9642
2024-02-05,2024,2,2024-02,Monday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,37613,5673,43286,86.89,Before congestion pricing,40.7423,-73.9642
2024-02-05,2024,2,2024-02,Monday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,29444,4529,33973,86.67,Before congestion pricing,40.7423,-73.9642
2024-02-04,2024,2,2024-02,Sunday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,31658,5092,36750,86.14,Before congestion pricing,40.7423,-73.9642
2024-02-04,2024,2,2024-02,Sunday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,29922,4696,34618,86.43,Before congestion pricing,40.7423,-73.9642
2024-02-03,2024,2,2024-02,Saturday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,35174,6506,41680,84.39,Before congestion pricing,40.7423,-73.9642
2024-02-03,2024,2,2024-02,Saturday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,28938,4566,33504,86.37,Before congestion pricing,40.7423,-73.9642
2024-02-02,2024,2,2024-02,Friday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,39829,6666,46495,85.66,Before congestion pricing,40.7423,-73.9642
2024-02-02,2024,2,2024-02,Friday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,33219,4947,38166,87.04,Before congestion pricing,40.7423,-73.9642
2024-02-01,2024,2,2024-02,Thursday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,40275,6458,46733,86.18,Before congestion pricing,40.7423,-73.9642
2024-02-01,2024,2,2024-02,Thursday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,35027,4819,39846,87.91,Before congestion pricing,40.7423,-73.9642
2024-01-31,2024,1,2024-01,Wednesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,34511,5678,40189,85.87,Before congestion pricing,40.7423,-73.9642
2024-01-31,2024,1,2024-01,Wednesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,32230,4543,36773,87.65,Before congestion pricing,40.7423,-73.9642
2024-01-30,2024,1,2024-01,Tuesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,34052,5645,39697,85.78,Before congestion pricing,40.7423,-73.9642
2024-01-30,2024,1,2024-01,Tuesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,31040,4705,35745,86.84,Before congestion pricing,40.7423,-73.9642
2024-01-29,2024,1,2024-01,Monday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,33647,5321,38968,86.35,Before congestion pricing,40.7423,-73.9642
2024-01-29,2024,1,2024-01,Monday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,28733,4447,33180,86.6,Before congestion pricing,40.7423,-73.9642
2024-01-28,2024,1,2024-01,Sunday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,29202,4330,33532,87.09,Before congestion pricing,40.7423,-73.9642
2024-01-28,2024,1,2024-01,Sunday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,30790,4719,35509,86.71,Before congestion pricing,40.7423,-73.9642
2024-01-27,2024,1,2024-01,Saturday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,35048,6279,41327,84.81,Before congestion pricing,40.7423,-73.9642
2024-01-27,2024,1,2024-01,Saturday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,31047,4994,36041,86.14,Before congestion pricing,40.7423,-73.9642
2024-01-26,2024,1,2024-01,Friday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,36952,6203,43155,85.63,Before congestion pricing,40.7423,-73.9642
2024-01-26,2024,1,2024-01,Friday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,33442,4839,38281,87.36,Before congestion pricing,40.7423,-73.9642
2024-01-25,2024,1,2024-01,Thursday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,39310,6384,45694,86.03,Before congestion pricing,40.7423,-73.9642
2024-01-25,2024,1,2024-01,Thursday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,33911,4672,38583,87.89,Before congestion pricing,40.7423,-73.9642
2024-01-24,2024,1,2024-01,Wednesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,37873,6209,44082,85.91,Before congestion pricing,40.7423,-73.9642
2024-01-24,2024,1,2024-01,Wednesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,33129,4728,37857,87.51,Before congestion pricing,40.7423,-73.9642
2024-01-23,2024,1,2024-01,Tuesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,38584,6257,44841,86.05,Before congestion pricing,40.7423,-73.9642
2024-01-23,2024,1,2024-01,Tuesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,31575,4667,36242,87.12,Before congestion pricing,40.7423,-73.9642
2024-01-22,2024,1,2024-01,Monday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,38188,5891,44079,86.64,Before congestion pricing,40.7423,-73.9642
2024-01-22,2024,1,2024-01,Monday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,28718,4499,33217,86.46,Before congestion pricing,40.7423,-73.9642
2024-01-21,2024,1,2024-01,Sunday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,31851,4654,36505,87.25,Before congestion pricing,40.7423,-73.9642
2024-01-21,2024,1,2024-01,Sunday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,28724,4210,32934,87.22,Before congestion pricing,40.7423,-73.9642
2024-01-20,2024,1,2024-01,Saturday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,33331,5628,38959,85.55,Before congestion pricing,40.7423,-73.9642
2024-01-20,2024,1,2024-01,Saturday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,28240,4237,32477,86.95,Before congestion pricing,40.7423,-73.9642
2024-01-19,2024,1,2024-01,Friday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,35501,5792,41293,85.97,Before congestion pricing,40.7423,-73.9642
2024-01-19,2024,1,2024-01,Friday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,30490,4457,34947,87.25,Before congestion pricing,40.7423,-73.9642
2024-01-18,2024,1,2024-01,Thursday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,39529,6365,45894,86.13,Before congestion pricing,40.7423,-73.9642
2024-01-18,2024,1,2024-01,Thursday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,33807,4651,38458,87.91,Before congestion pricing,40.7423,-73.9642
2024-01-17,2024,1,2024-01,Wednesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,38314,5950,44264,86.56,Before congestion pricing,40.7423,-73.9642
2024-01-17,2024,1,2024-01,Wednesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,O,Outbound – Queens,32556,4524,37080,87.8,Before congestion pricing,40.7423,-73.9642
2024-01-16,2024,1,2024-01,Tuesday,27,27,QMT,Queens Midtown Tunnel,Tunnel,I,Inbound – Manhattan,32947,4778,37725,87.33,Before congestion pricing,40.7423,-73.9642
