site_id,segment_id,latitude,longitude,borough,street,from_street,to_street,direction,year,month,month_start,policy_period,day_type,time_band,avg_15min_volume,estimated_avg_hourly_volume,max_15min_volume,observations,days_sampled,count_sessions
190295_40.803485_-73.952214_SB,190295,40.803485,-73.952214,Manhattan,ADAM C POWELL BOULEVARD,Dead End,West 117 Street,SB,2024,2,2024-02-01,Before congestion pricing,Weekday,Overnight (00-05),13.32,53.3,35,96,4,1
190295_40.803485_-73.952214_NB,190295,40.803485,-73.952214,Manhattan,ADAM C POWELL BOULEVARD,Dead End,West 117 Street,NB,2024,2,2024-02-01,Before congestion pricing,Weekday,Overnight (00-05),12.00,48.0,30,88,4,1
190295_40.803485_-73.952214_SB,190295,40.803485,-73.952214,Manhattan,ADAM C POWELL BOULEVARD,Dead End,West 117 Street,SB,2024,2,2024-02-01,Before congestion pricing,Weekend,Overnight (00-05),19.73,78.9,45,48,2,1
190295_40.803485_-73.952214_NB,190295,40.803485,-73.952214,Manhattan,ADAM C POWELL BOULEVARD,Dead End,West 117 Street,NB,2024,2,2024-02-01,Before congestion pricing,Weekend,Overnight (00-05),20.67,82.7,46,45,2,1
190295_40.803485_-73.952214_NB,190295,40.803485,-73.952214,Manhattan,ADAM C POWELL BOULEVARD,Dead End,West 117 Street,NB,2024,2,2024-02-01,Before congestion pricing,Weekday,PM peak (16-19),131.02,524.1,214,63,4,1
190295_40.803485_-73.952214_SB,190295,40.803485,-73.952214,Manhattan,ADAM C POWELL BOULEVARD,Dead End,West 117 Street,SB,2024,2,2024-02-01,Before congestion pricing,Weekday,PM peak (16-19),70.75,283.0,100,64,4,1
190295_40.803485_-73.952214_SB,190295,40.803485,-73.952214,Manhattan,ADAM C POWELL BOULEVARD,Dead End,West 117 Street,SB,2024,2,2024-02-01,Before congestion pricing,Weekend,PM peak (16-19),75.53,302.1,93,32,2,1
190295_40.803485_-73.952214_NB,190295,40.803485,-73.952214,Manhattan,ADAM C POWELL BOULEVARD,Dead End,West 117 Street,NB,2024,2,2024-02-01,Before congestion pricing,Weekend,PM peak (16-19),75.31,301.2,103,29,2,1
166137_40.797480_-73.950651_EB,166137,40.797480,-73.950651,Manhattan,CENTRAL PARK NORTH,Frawley Circle,Central Park Lenox Avenue Appr,EB,2024,2,2024-02-01,Before congestion pricing,Weekday,AM peak (06-09),67.45,269.8,91,64,4,1
166137_40.797480_-73.950651_WB,166137,40.797480,-73.950651,Manhattan,CENTRAL PARK NORTH,Frawley Circle,Central Park Lenox Avenue Appr,WB,2024,2,2024-02-01,Before congestion pricing,Weekday,AM peak (06-09),26.78,107.1,41,64,4,1
166137_40.797480_-73.950651_WB,166137,40.797480,-73.950651,Manhattan,CENTRAL PARK NORTH,Frawley Circle,Central Park Lenox Avenue Appr,WB,2024,2,2024-02-01,Before congestion pricing,Weekend,AM peak (06-09),13.84,55.4,25,32,2,1
166137_40.797480_-73.950651_EB,166137,40.797480,-73.950651,Manhattan,CENTRAL PARK NORTH,Frawley Circle,Central Park Lenox Avenue Appr,EB,2024,2,2024-02-01,Before congestion pricing,Weekend,AM peak (06-09),23.69,94.8,46,32,2,1
166137_40.797480_-73.950651_EB,166137,40.797480,-73.950651,Manhattan,CENTRAL PARK NORTH,Frawley Circle,Central Park Lenox Avenue Appr,EB,2024,2,2024-02-01,Before congestion pricing,Weekday,Evening (20-23),38.84,155.4,57,64,4,1
166137_40.797480_-73.950651_WB,166137,40.797480,-73.950651,Manhattan,CENTRAL PARK NORTH,Frawley Circle,Central Park Lenox Avenue Appr,WB,2024,2,2024-02-01,Before congestion pricing,Weekday,Evening (20-23),18.19,72.8,34,64,4,1
166137_40.797480_-73.950651_EB,166137,40.797480,-73.950651,Manhattan,CENTRAL PARK NORTH,Frawley Circle,Central Park Lenox Avenue Appr,EB,2024,2,2024-02-01,Before congestion pricing,Weekend,Evening (20-23),35.19,140.8,46,32,2,1
166137_40.797480_-73.950651_WB,166137,40.797480,-73.950651,Manhattan,CENTRAL PARK NORTH,Frawley Circle,Central Park Lenox Avenue Appr,WB,2024,2,2024-02-01,Before congestion pricing,Weekend,Evening (20-23),19.25,77.0,28,32,2,1
166137_40.797480_-73.950651_EB,166137,40.797480,-73.950651,Manhattan,CENTRAL PARK NORTH,Frawley Circle,Central Park Lenox Avenue Appr,EB,2024,2,2024-02-01,Before congestion pricing,Weekday,Midday (10-15),53.41,213.6,68,96,4,1
166137_40.797480_-73.950651_WB,166137,40.797480,-73.950651,Manhattan,CENTRAL PARK NORTH,Frawley Circle,Central Park Lenox Avenue Appr,WB,2024,2,2024-02-01,Before congestion pricing,Weekday,Midday (10-15),39.71,158.8,70,96,4,1
166137_40.797480_-73.950651_WB,166137,40.797480,-73.950651,Manhattan,CENTRAL PARK NORTH,Frawley Circle,Central Park Lenox Avenue Appr,WB,2024,2,2024-02-01,Before congestion pricing,Weekend,Midday (10-15),28.85,115.4,45,48,2,1
166137_40.797480_-73.950651_EB,166137,40.797480,-73.950651,Manhattan,CENTRAL PARK NORTH,Frawley Circle,Central Park Lenox Avenue Appr,EB,2024,2,2024-02-01,Before congestion pricing,Weekend,Midday (10-15),48.58,194.3,65,48,2,1
166137_40.797480_-73.950651_EB,166137,40.797480,-73.950651,Manhattan,CENTRAL PARK NORTH,Frawley Circle,Central Park Lenox Avenue Appr,EB,2024,2,2024-02-01,Before congestion pricing,Weekday,Overnight (00-05),11.23,44.9,30,96,4,1
166137_40.797480_-73.950651_WB,166137,40.797480,-73.950651,Manhattan,CENTRAL PARK NORTH,Frawley Circle,Central Park Lenox Avenue Appr,WB,2024,2,2024-02-01,Before congestion pricing,Weekday,Overnight (00-05),5.07,20.3,14,96,4,1
166137_40.797480_-73.950651_WB,166137,40.797480,-73.950651,Manhattan,CENTRAL PARK NORTH,Frawley Circle,Central Park Lenox Avenue Appr,WB,2024,2,2024-02-01,Before congestion pricing,Weekend,Overnight (00-05),6.56,26.2,22,48,2,1
166137_40.797480_-73.950651_EB,166137,40.797480,-73.950651,Manhattan,CENTRAL PARK NORTH,Frawley Circle,Central Park Lenox Avenue Appr,EB,2024,2,2024-02-01,Before congestion pricing,Weekend,Overnight (00-05),16.35,65.4,28,48,2,1
166137_40.797480_-73.950651_EB,166137,40.797480,-73.950651,Manhattan,CENTRAL PARK NORTH,Frawley Circle,Central Park Lenox Avenue Appr,EB,2024,2,2024-02-01,Before congestion pricing,Weekday,PM peak (16-19),54.36,217.4,74,64,4,1
166137_40.797480_-73.950651_WB,166137,40.797480,-73.950651,Manhattan,CENTRAL PARK NORTH,Frawley Circle,Central Park Lenox Avenue Appr,WB,2024,2,2024-02-01,Before congestion pricing,Weekday,PM peak (16-19),42.86,171.4,72,64,4,1
166137_40.797480_-73.950651_EB,166137,40.797480,-73.950651,Manhattan,CENTRAL PARK NORTH,Frawley Circle,Central Park Lenox Avenue Appr,EB,2024,2,2024-02-01,Before congestion pricing,Weekend,PM peak (16-19),48.31,193.2,65,32,2,1
166137_40.797480_-73.950651_WB,166137,40.797480,-73.950651,Manhattan,CENTRAL PARK NORTH,Frawley Circle,Central Park Lenox Avenue Appr,WB,2024,2,2024-02-01,Before congestion pricing,Weekend,PM peak (16-19),30.31,121.2,41,32,2,1
27660_40.630545_-73.945251_SB,27660,40.630545,-73.945251,Brooklyn,FLATBUSH AVENUE,East 32 Street,Aurelia Court,SB,2024,2,2024-02-01,Before congestion pricing,Weekday,AM peak (06-09),107.71,430.9,151,80,5,1
27660_40.630545_-73.945251_NB,27660,40.630545,-73.945251,Brooklyn,FLATBUSH AVENUE,East 32 Street,Aurelia Court,NB,2024,2,2024-02-01,Before congestion pricing,Weekday,AM peak (06-09),212.19,848.8,256,80,5,1
27660_40.630545_-73.945251_SB,27660,40.630545,-73.945251,Brooklyn,FLATBUSH AVENUE,East 32 Street,Aurelia Court,SB,2024,2,2024-02-01,Before congestion pricing,Weekend,AM peak (06-09),75.56,302.2,127,32,2,1
27660_40.630545_-73.945251_NB,27660,40.630545,-73.945251,Brooklyn,FLATBUSH AVENUE,East 32 Street,Aurelia Court,NB,2024,2,2024-02-01,Before congestion pricing,Weekend,AM peak (06-09),136.03,544.1,208,32,2,1
27660_40.630545_-73.945251_SB,27660,40.630545,-73.945251,Brooklyn,FLATBUSH AVENUE,East 32 Street,Aurelia Court,SB,2024,2,2024-02-01,Before congestion pricing,Weekday,Evening (20-23),101.28,405.1,162,80,5,1
27660_40.630545_-73.945251_NB,27660,40.630545,-73.945251,Brooklyn,FLATBUSH AVENUE,East 32 Street,Aurelia Court,NB,2024,2,2024-02-01,Before congestion pricing,Weekday,Evening (20-23),103.35,413.4,167,80,5,1
27660_40.630545_-73.945251_SB,27660,40.630545,-73.945251,Brooklyn,FLATBUSH AVENUE,East 32 Street,Aurelia Court,SB,2024,2,2024-02-01,Before congestion pricing,Weekend,Evening (20-23),98.91,395.6,148,32,2,1
27660_40.630545_-73.945251_NB,27660,40.630545,-73.945251,Brooklyn,FLATBUSH AVENUE,East 32 Street,Aurelia Court,NB,2024,2,2024-02-01,Before congestion pricing,Weekend,Evening (20-23),111.28,445.1,154,32,2,1
27660_40.630545_-73.945251_SB,27660,40.630545,-73.945251,Brooklyn,FLATBUSH AVENUE,East 32 Street,Aurelia Court,SB,2024,2,2024-02-01,Before congestion pricing,Weekday,Midday (10-15),124.89,499.6,168,120,5,1
27660_40.630545_-73.945251_NB,27660,40.630545,-73.945251,Brooklyn,FLATBUSH AVENUE,East 32 Street,Aurelia Court,NB,2024,2,2024-02-01,Before congestion pricing,Weekday,Midday (10-15),151.20,604.8,202,120,5,1
27660_40.630545_-73.945251_SB,27660,40.630545,-73.945251,Brooklyn,FLATBUSH AVENUE,East 32 Street,Aurelia Court,SB,2024,2,2024-02-01,Before congestion pricing,Weekend,Midday (10-15),137.69,550.8,168,48,2,1
27660_40.630545_-73.945251_NB,27660,40.630545,-73.945251,Brooklyn,FLATBUSH AVENUE,East 32 Street,Aurelia Court,NB,2024,2,2024-02-01,Before congestion pricing,Weekend,Midday (10-15),179.42,717.7,211,48,2,1
27660_40.630545_-73.945251_SB,27660,40.630545,-73.945251,Brooklyn,FLATBUSH AVENUE,East 32 Street,Aurelia Court,SB,2024,2,2024-02-01,Before congestion pricing,Weekday,Overnight (00-05),32.80,131.2,69,120,5,1
27660_40.630545_-73.945251_NB,27660,40.630545,-73.945251,Brooklyn,FLATBUSH AVENUE,East 32 Street,Aurelia Court,NB,2024,2,2024-02-01,Before congestion pricing,Weekday,Overnight (00-05),50.64,202.6,184,120,5,1
27660_40.630545_-73.945251_SB,27660,40.630545,-73.945251,Brooklyn,FLATBUSH AVENUE,East 32 Street,Aurelia Court,SB,2024,2,2024-02-01,Before congestion pricing,Weekend,Overnight (00-05),43.12,172.5,84,48,2,1
27660_40.630545_-73.945251_NB,27660,40.630545,-73.945251,Brooklyn,FLATBUSH AVENUE,East 32 Street,Aurelia Court,NB,2024,2,2024-02-01,Before congestion pricing,Weekend,Overnight (00-05),50.15,200.6,109,48,2,1
27660_40.630545_-73.945251_SB,27660,40.630545,-73.945251,Brooklyn,FLATBUSH AVENUE,East 32 Street,Aurelia Court,SB,2024,2,2024-02-01,Before congestion pricing,Weekday,PM peak (16-19),152.31,609.2,175,80,5,1
27660_40.630545_-73.945251_NB,27660,40.630545,-73.945251,Brooklyn,FLATBUSH AVENUE,East 32 Street,Aurelia Court,NB,2024,2,2024-02-01,Before congestion pricing,Weekday,PM peak (16-19),159.79,639.1,206,80,5,1
27660_40.630545_-73.945251_SB,27660,40.630545,-73.945251,Brooklyn,FLATBUSH AVENUE,East 32 Street,Aurelia Court,SB,2024,2,2024-02-01,Before congestion pricing,Weekend,PM peak (16-19),140.31,561.2,171,32,2,1
27660_40.630545_-73.945251_NB,27660,40.630545,-73.945251,Brooklyn,FLATBUSH AVENUE,East 32 Street,Aurelia Court,NB,2024,2,2024-02-01,Before congestion pricing,Weekend,PM peak (16-19),171.84,687.4,201,32,2,1
162681_40.709863_-73.991461_EB,162681,40.709863,-73.991461,Manhattan,SOUTH STREET,Pike Slip,Rutgers Slip,EB,2024,2,2024-02-01,Before congestion pricing,Weekday,AM peak (06-09),55.24,221.0,89,96,6,1
162681_40.709863_-73.991461_WB,162681,40.709863,-73.991461,Manhattan,SOUTH STREET,Pike Slip,Rutgers Slip,WB,2024,2,2024-02-01,Before congestion pricing,Weekday,AM peak (06-09),31.27,125.1,56,96,6,1
162681_40.709863_-73.991461_EB,162681,40.709863,-73.991461,Manhattan,SOUTH STREET,Pike Slip,Rutgers Slip,EB,2024,2,2024-02-01,Before congestion pricing,Weekend,AM peak (06-09),24.65,98.6,47,48,3,1
162681_40.709863_-73.991461_WB,162681,40.709863,-73.991461,Manhattan,SOUTH STREET,Pike Slip,Rutgers Slip,WB,2024,2,2024-02-01,Before congestion pricing,Weekend,AM peak (06-09),21.60,86.4,44,48,3,1
162681_40.709863_-73.991461_EB,162681,40.709863,-73.991461,Manhattan,SOUTH STREET,Pike Slip,Rutgers Slip,EB,2024,2,2024-02-01,Before congestion pricing,Weekday,Evening (20-23),43.97,175.9,82,96,6,1
162681_40.709863_-73.991461_WB,162681,40.709863,-73.991461,Manhattan,SOUTH STREET,Pike Slip,Rutgers Slip,WB,2024,2,2024-02-01,Before congestion pricing,Weekday,Evening (20-23),25.48,101.9,48,96,6,1
162681_40.709863_-73.991461_EB,162681,40.709863,-73.991461,Manhattan,SOUTH STREET,Pike Slip,Rutgers Slip,EB,2024,2,2024-02-01,Before congestion pricing,Weekend,Evening (20-23),48.44,193.8,63,48,3,1
162681_40.709863_-73.991461_WB,162681,40.709863,-73.991461,Manhattan,SOUTH STREET,Pike Slip,Rutgers Slip,WB,2024,2,2024-02-01,Before congestion pricing,Weekend,Evening (20-23),30.08,120.3,63,48,3,1
162681_40.709863_-73.991461_EB,162681,40.709863,-73.991461,Manhattan,SOUTH STREET,Pike Slip,Rutgers Slip,EB,2024,2,2024-02-01,Before congestion pricing,Weekday,Midday (10-15),66.42,265.7,89,144,6,1
162681_40.709863_-73.991461_WB,162681,40.709863,-73.991461,Manhattan,SOUTH STREET,Pike Slip,Rutgers Slip,WB,2024,2,2024-02-01,Before congestion pricing,Weekday,Midday (10-15),48.39,193.6,102,144,6,1
162681_40.709863_-73.991461_EB,162681,40.709863,-73.991461,Manhattan,SOUTH STREET,Pike Slip,Rutgers Slip,EB,2024,2,2024-02-01,Before congestion pricing,Weekend,Midday (10-15),63.17,252.7,83,72,3,1
162681_40.709863_-73.991461_WB,162681,40.709863,-73.991461,Manhattan,SOUTH STREET,Pike Slip,Rutgers Slip,WB,2024,2,2024-02-01,Before congestion pricing,Weekend,Midday (10-15),47.43,189.7,72,72,3,1
162681_40.709863_-73.991461_EB,162681,40.709863,-73.991461,Manhattan,SOUTH STREET,Pike Slip,Rutgers Slip,EB,2024,2,2024-02-01,Before congestion pricing,Weekday,Overnight (00-05),14.85,59.4,46,144,6,1
162681_40.709863_-73.991461_WB,162681,40.709863,-73.991461,Manhattan,SOUTH STREET,Pike Slip,Rutgers Slip,WB,2024,2,2024-02-01,Before congestion pricing,Weekday,Overnight (00-05),7.44,29.8,24,144,6,1
162681_40.709863_-73.991461_EB,162681,40.709863,-73.991461,Manhattan,SOUTH STREET,Pike Slip,Rutgers Slip,EB,2024,2,2024-02-01,Before congestion pricing,Weekend,Overnight (00-05),25.10,100.4,53,72,3,1
162681_40.709863_-73.991461_WB,162681,40.709863,-73.991461,Manhattan,SOUTH STREET,Pike Slip,Rutgers Slip,WB,2024,2,2024-02-01,Before congestion pricing,Weekend,Overnight (00-05),17.65,70.6,48,72,3,1
162681_40.709863_-73.991461_EB,162681,40.709863,-73.991461,Manhattan,SOUTH STREET,Pike Slip,Rutgers Slip,EB,2024,2,2024-02-01,Before congestion pricing,Weekday,PM peak (16-19),66.88,267.5,87,96,6,1
162681_40.709863_-73.991461_WB,162681,40.709863,-73.991461,Manhattan,SOUTH STREET,Pike Slip,Rutgers Slip,WB,2024,2,2024-02-01,Before congestion pricing,Weekday,PM peak (16-19),62.19,248.8,100,96,6,1
162681_40.709863_-73.991461_EB,162681,40.709863,-73.991461,Manhattan,SOUTH STREET,Pike Slip,Rutgers Slip,EB,2024,2,2024-02-01,Before congestion pricing,Weekend,PM peak (16-19),61.38,245.5,80,48,3,1
162681_40.709863_-73.991461_WB,162681,40.709863,-73.991461,Manhattan,SOUTH STREET,Pike Slip,Rutgers Slip,WB,2024,2,2024-02-01,Before congestion pricing,Weekend,PM peak (16-19),47.27,189.1,76,48,3,1
80035_40.860233_-73.892855_NB,80035,40.860233,-73.892855,Bronx,WEBSTER AVENUE,East 188 Street,East 189 Street,NB,2024,2,2024-02-01,Before congestion pricing,Weekday,AM peak (06-09),84.16,336.6,120,64,4,1
80035_40.860233_-73.892855_NB,80035,40.860233,-73.892855,Bronx,WEBSTER AVENUE,East 188 Street,East 189 Street,NB,2024,2,2024-02-01,Before congestion pricing,Weekend,AM peak (06-09),55.91,223.6,83,32,2,1
80035_40.860233_-73.892855_NB,80035,40.860233,-73.892855,Bronx,WEBSTER AVENUE,East 188 Street,East 189 Street,NB,2024,2,2024-02-01,Before congestion pricing,Weekday,Evening (20-23),55.61,222.4,84,64,4,1
80035_40.860233_-73.892855_NB,80035,40.860233,-73.892855,Bronx,WEBSTER AVENUE,East 188 Street,East 189 Street,NB,2024,2,2024-02-01,Before congestion pricing,Weekend,Evening (20-23),78.06,312.2,105,32,2,1
80035_40.860233_-73.892855_NB,80035,40.860233,-73.892855,Bronx,WEBSTER AVENUE,East 188 Street,East 189 Street,NB,2024,2,2024-02-01,Before congestion pricing,Weekday,Midday (10-15),90.78,363.1,114,96,4,1
80035_40.860233_-73.892855_NB,80035,40.860233,-73.892855,Bronx,WEBSTER AVENUE,East 188 Street,East 189 Street,NB,2024,2,2024-02-01,Before congestion pricing,Weekend,Midday (10-15),94.85,379.4,114,48,2,1
80035_40.860233_-73.892855_NB,80035,40.860233,-73.892855,Bronx,WEBSTER AVENUE,East 188 Street,East 189 Street,NB,2024,2,2024-02-01,Before congestion pricing,Weekday,Overnight (00-05),26.98,107.9,60,96,4,1
80035_40.860233_-73.892855_NB,80035,40.860233,-73.892855,Bronx,WEBSTER AVENUE,East 188 Street,East 189 Street,NB,2024,2,2024-02-01,Before congestion pricing,Weekend,Overnight (00-05),39.27,157.1,72,48,2,1
80035_40.860233_-73.892855_NB,80035,40.860233,-73.892855,Bronx,WEBSTER AVENUE,East 188 Street,East 189 Street,NB,2024,2,2024-02-01,Before congestion pricing,Weekday,PM peak (16-19),95.66,382.6,116,64,4,1
80035_40.860233_-73.892855_NB,80035,40.860233,-73.892855,Bronx,WEBSTER AVENUE,East 188 Street,East 189 Street,NB,2024,2,2024-02-01,Before congestion pricing,Weekend,PM peak (16-19),96.16,384.6,107,32,2,1
83469_40.758965_-73.861206_SB,83469,40.758965,-73.861206,Queens,108 STREET,32 Avenue,Northern Boulevard,SB,2024,3,2024-03-01,Before congestion pricing,Weekday,AM peak (06-09),35.62,142.5,60,32,2,1
83469_40.758965_-73.861206_NB,83469,40.758965,-73.861206,Queens,108 STREET,32 Avenue,Northern Boulevard,NB,2024,3,2024-03-01,Before congestion pricing,Weekday,AM peak (06-09),51.62,206.5,87,32,2,1
83469_40.758965_-73.861206_SB,83469,40.758965,-73.861206,Queens,108 STREET,32 Avenue,Northern Boulevard,SB,2024,3,2024-03-01,Before congestion pricing,Weekday,Evening (20-23),33.94,135.8,51,32,2,1
83469_40.758965_-73.861206_NB,83469,40.758965,-73.861206,Queens,108 STREET,32 Avenue,Northern Boulevard,NB,2024,3,2024-03-01,Before congestion pricing,Weekday,Evening (20-23),43.56,174.2,64,32,2,1
83469_40.758965_-73.861206_SB,83469,40.758965,-73.861206,Queens,108 STREET,32 Avenue,Northern Boulevard,SB,2024,3,2024-03-01,Before congestion pricing,Weekday,Midday (10-15),43.71,174.8,58,48,2,1
83469_40.758965_-73.861206_NB,83469,40.758965,-73.861206,Queens,108 STREET,32 Avenue,Northern Boulevard,NB,2024,3,2024-03-01,Before congestion pricing,Weekday,Midday (10-15),53.46,213.8,68,48,2,1
83469_40.758965_-73.861206_SB,83469,40.758965,-73.861206,Queens,108 STREET,32 Avenue,Northern Boulevard,SB,2024,3,2024-03-01,Before congestion pricing,Weekday,Overnight (00-05),12.10,48.4,31,48,2,1
83469_40.758965_-73.861206_NB,83469,40.758965,-73.861206,Queens,108 STREET,32 Avenue,Northern Boulevard,NB,2024,3,2024-03-01,Before congestion pricing,Weekday,Overnight (00-05),13.27,53.1,32,48,2,1
83469_40.758965_-73.861206_SB,83469,40.758965,-73.861206,Queens,108 STREET,32 Avenue,Northern Boulevard,SB,2024,3,2024-03-01,Before congestion pricing,Weekday,PM peak (16-19),55.69,222.8,68,32,2,1
83469_40.758965_-73.861206_NB,83469,40.758965,-73.861206,Queens,108 STREET,32 Avenue,Northern Boulevard,NB,2024,3,2024-03-01,Before congestion pricing,Weekday,PM peak (16-19),67.12,268.5,81,32,2,1
112812_40.685212_-73.804755_WB,112812,40.685212,-73.804755,Queens,111 AVENUE,139 Street,140 Street,WB,2024,3,2024-03-01,Before congestion pricing,Weekday,AM peak (06-09),32.38,129.5,60,32,2,1
112812_40.685212_-73.804755_EB,112812,40.685212,-73.804755,Queens,111 AVENUE,139 Street,140 Street,EB,2024,3,2024-03-01,Before congestion pricing,Weekday,AM peak (06-09),34.03,136.1,57,32,2,1
112812_40.685212_-73.804755_EB,112812,40.685212,-73.804755,Queens,111 AVENUE,139 Street,140 Street,EB,2024,3,2024-03-01,Before congestion pricing,Weekday,Evening (20-23),31.22,124.9,46,32,2,1
112812_40.685212_-73.804755_WB,112812,40.685212,-73.804755,Queens,111 AVENUE,139 Street,140 Street,WB,2024,3,2024-03-01,Before congestion pricing,Weekday,Evening (20-23),21.34,85.4,32,32,2,1
112812_40.685212_-73.804755_WB,112812,40.685212,-73.804755,Queens,111 AVENUE,139 Street,140 Street,WB,2024,3,2024-03-01,Before congestion pricing,Weekday,Midday (10-15),21.58,86.3,36,48,2,1
112812_40.685212_-73.804755_EB,112812,40.685212,-73.804755,Queens,111 AVENUE,139 Street,140 Street,EB,2024,3,2024-03-01,Before congestion pricing,Weekday,Midday (10-15),41.46,165.8,55,48,2,1
112812_40.685212_-73.804755_WB,112812,40.685212,-73.804755,Queens,111 AVENUE,139 Street,140 Street,WB,2024,3,2024-03-01,Before congestion pricing,Weekday,Overnight (00-05),6.12,24.5,19,48,2,1
112812_40.685212_-73.804755_EB,112812,40.685212,-73.804755,Queens,111 AVENUE,139 Street,140 Street,EB,2024,3,2024-03-01,Before congestion pricing,Weekday,Overnight (00-05),13.15,52.6,26,48,2,1
112812_40.685212_-73.804755_EB,112812,40.685212,-73.804755,Queens,111 AVENUE,139 Street,140 Street,EB,2024,3,2024-03-01,Before congestion pricing,Weekday,PM peak (16-19),44.91,179.6,55,32,2,1
112812_40.685212_-73.804755_WB,112812,40.685212,-73.804755,Queens,111 AVENUE,139 Street,140 Street,WB,2024,3,2024-03-01,Before congestion pricing,Weekday,PM peak (16-19),31.09,124.4,38,32,2,1
